Ukraine,20-24,Male,Spaces,1 - 2 years,,Mac OS X,,,,,,,,C#,,,,,,,,,,Haskell,iOS,Java,JavaScript,,,,Node.js,Objective-C,,,,,,Ruby,,,,,,,,Swift,,,,,,,,,,,C#,,,,,,,,,,Haskell,,,,,,,,,,,,,,,,,,,,,,,,,,,No formal training; I'm self-taught,,,,,,,,,,,"$20,000 - $40,000",30000,Employed full-time,Gaming,I love my job,I can recommend or request products,I rarely work remote,Yes,I am open to new job opportunities,,,,,,Tech stack,,,,,,,Quality of colleagues,,,,,Flexible work hours,Neutral - I don't mind working in the office or remotely,Finding time to job search,,,,Writing my CV and keeping it updated,,The interview process,About once a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Hate,I don't have an account,I don't have an account,Great,I don't have an account,I don't have an account,Message is personalized,Code or projects I've worked on are referenced,Stack Overflow activity is mentioned,,,,,,,Benefits,,Tech stack,,,People I would be working with,,Tolerate,Tolerate,Great,Great,Great,,Be more flexible about interview scheduling,,,,,,Fewer brainteasers,Prepare me for who I will be speaking with,,,,,,Other,0,10-20 hours per week,Multipleætimes a day,Emacs,,I don't use an IDE,Git,,,,,,,,,,,Git,,To get help for my job,To give help to others,,,,,To receive help onæmy personal projects,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,I feel a sense of responsibility to the developer community,,,
United Kingdom,40-50,Male,Tabs,11+ years,,Windows 7,,Android,Arduino / Raspberry Pi,,C,C++,,,,,,,,,,,,,iOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C++,C++11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Science (or related field),,,,"$80,000 - $100,000",90000,Freelance / Contractor,Gaming,I'm somewhat satisfied with my job,I can buy anything I want without asking anyone,Part-time Remote,No,I am not interested in other job opportunities,,,,,,Tech stack,,,,,,,,,,Building something that matters,Remote working options,,Very important,,Finding an open job that I'm qualified for,,,,,,A few times a week,"Please, make the recruiter spamŒæstop",Tolerate,Tolerate,I don't have an account,Hate,I don't have an account,I don't have an account,Hate,Message is personalized,,,Team I would be working with isædescribed,Company culture is described,,,,,,,,Office location,,,,Hate,Hate,Great,Great,Great,,,,,Introduce me to the team,,,Fewer brainteasers,Prepare me for who I will be speaking with,,,,,,,2,5-10 hours per week,Multipleætimes a day,NotePad++,,Dark,Git,,SVN,,Perforce,,,,,,,Git,,,,,,,,,Because I love to learn,,Usually,,,,,,,,"I don't answer much (or at all), but I want to answer more"
United Kingdom,20-24,Male,Tabs,6 - 10 years,,Windows 7,,,,,,C++,C++11,C#,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,C++,C++11,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,Unreal Engine 4,,On-the-job training,,,,,,Bachelor of Science in Computer Science (or related field),Masters Degree in Computer Science (or related field),,,"$40,000 - $60,000",50000,Employed full-time,Gaming,I'm somewhat satisfied with my job,I can recommend or request products,Never,Yes,I am not interested in other job opportunities,,,,,Industry,,,,,,,,,Company culture,,Building something that matters,,,Not important,,Finding an open job that I'm qualified for,Searching for a job that seems interesting,Interesting companies rarely respond,,,,Rarely,,Great,I don't have an account,I don't have an account,Tolerate,I don't have an account,I don't have an account,Great,Message is personalized,Code or projects I've worked on are referenced,,,,Salary information is provided,,,,,Company name,Tech stack,,,,Details about the product or project I'd be working on,Hate,Tolerate,Great,Great,Great,,Be more flexible about interview scheduling,Offer remote interviews (ie. via video conference),,,,,,Prepare me for who I will be speaking with,,,,,,,2,1-2 hours per week,Once a week,NotePad++,,Light,Git,,,,Perforce,,,,,,,Git,,To get help for my job,,,,,,To receive help onæmy personal projects,,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,,,,,,"I don't answer much (or at all), but I want to answer more"
United Kingdom,25-29,Male,It depends,6 - 10 years,,Mac OS X,,Android,Arduino / Raspberry Pi,,,C++,C++11,,,,,,,,,,,,,,JavaScript,,,MongoDB,,,,,Python,,,,,,,,,,,,,,,"ActionScript, Haxe, OpenFrameworks",,Arduino / Raspberry Pi,,,,C++11,,,,,,,,,,,,,,JavaScript,,,MongoDB,Node.js,,,,Python,,,,,,,,,,,,,,,,,On-the-job training,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,,,,,,,"$60,000 - $80,000",70000,Employed full-time,Gaming,I'm somewhat satisfied with my job,I can recommend or request products,Part-time Remote,No,I am open to new job opportunities,Salary,,,,,,,,Work/life balance,,,,,Company culture,,,,,Very important,,,,,Writing my CV and keeping it updated,Taking time off work to interview,,About once a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,I don't have an account,I don't have an account,Hate,Great,Great,Tolerate,,Code or projects I've worked on are referenced,,,Company culture is described,Salary information is provided,,,Salary,,,Tech stack,,,,Details about the product or project I'd be working on,Tolerate,Hate,Great,Great,Great,,,,,Introduce me to the team,Offer me a decent cup of coffee,Show me the space in which I will work,,,No spam from recruiters,It's a jobs site specificallyæfor programmers,,,,,4,5-10 hours per week,Multipleætimes a day,Sublime Text,,Dark,Git,,SVN,,,,,,,,,Git,,To get help for my job,To give help to others,,To maintain an online presence,,To communicate with others like me,,Because I love to learn,,Usually,It feels good to help a programmer in need,,,,I feel a sense of responsibility to the developer community,,,
United Kingdom,20-24,Male,Tabs,2 - 5 years,,Windows 8,,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C++,,C#,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Science (or related field),,,,Rather not say,Rather not say,Employed full-time,Gaming,I love my job,I have a discretionary budget at my disposal,Never,Yes,I am not interested in other job opportunities,Salary,,,,Industry,,,,,,,,,,,Building something that matters,,,Neutral - I don't mind working in the office or remotely,,Finding an open job that I'm qualified for,Searching for a job that seems interesting,Interesting companies rarely respond,,,,Never,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Tolerate,I don't have an account,Hate,I don't have an account,Great,Hate,Message is personalized,,,Team I would be working with isædescribed,,,,,,,Company name,,,,,,Tolerate,Hate,Tolerate,Great,Great,Show meæmore live code,,,,,Offer me a decent cup of coffee,,Fewer brainteasers,,,,,,,,3,5-10 hours per week,Once a month,NotePad++,,Dark,,Mercurial,,,,,,,,,,Mercurial,,To get help for my job,,,,,,To receive help onæmy personal projects,Because I love to learn,,Usually,,,,,,,,"I don't answer much (or at all), but I want to answer more"
United Kingdom,25-29,Male,Tabs,11+ years,,Windows 7,,,,,,,,,,,,,,,,,,,,Java,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,C++,,,,,,,,,,,,,,Java,,,,,,,,,Python,,,,,,,,,,,,,,,,No formal training; I'm self-taught,,,,,,,,,,,"Less than $20,000",10000,Other,Gaming,I love my job,I can buy anything I want without asking anyone,Never,No,I am not interested in other job opportunities,Salary,,,,,,,,,,,,,,,Building something that matters,,Flexible work hours,Neutral - I don't mind working in the office or remotely,,Finding an open job that I'm qualified for,,Interesting companies rarely respond,,,The interview process,Never,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Tolerate,I don't have an account,Hate,I don't have an account,Tolerate,Hate,Message is personalized,Code or projects I've worked on are referenced,,Team I would be working with isædescribed,,,,,Salary,,,,Office location,,,Details about the product or project I'd be working on,Hate,Hate,Tolerate,Great,Great,Show meæmore live code,,,,,,,,Prepare me for who I will be speaking with,,,,,,,0,10-20 hours per week,Multipleætimes a day,,Notepad,Light,,,,,,,,,,I don't use source control,,Git,,To get help for my job,,,,,,,,,Usually,,,,,,,,"I don't answer much (or at all), but I want to answer more"
United Kingdom,30-34,Male,Spaces,11+ years,,Windows 8,,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,Scala,,,,,,,,,,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Science (or related field),,,,"$120,000 - $140,000",130000,Employed full-time,Gaming,I'm somewhat satisfied with my job,,I rarely work remote,Yes,I am open to new job opportunities,Salary,,Ability to make or influence important decisions,,,,,,,,,,Quality of colleagues,,,,,,Somewhat important,,Finding an open job that I'm qualified for,Searching for a job that seems interesting,,,Taking time off work to interview,,A few times a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Tolerate,Tolerate,I don't have an account,Tolerate,Great,I don't have an account,Hate,Message is personalized,,,Team I would be working with isædescribed,,Salary information is provided,,,Salary,,Company name,Tech stack,Office location,,People I would be working with,,Tolerate,Tolerate,Tolerate,Tolerate,Tolerate,Show meæmore live code,,,,Introduce me to the team,,,,,No spam from recruiters,,,,,,3,1-2 hours per week,Once a day,NotePad++,,Light,Git,,SVN,,Perforce,,,,,,,Git,,To get help for my job,To give help to others,,To maintain an online presence,,,,,,Usually,,My answer will help lots of people who have the same problem in the future,,,,,,
United States,40-50,Male,Tabs,11+ years,,Windows 8,,Android,,,,,C++11,C#,,,,,,,,,,,,,JavaScript,LAMP,,,Node.js,,,PHP,,,,,,,,,,SQL,SQL Server,,,,Wordpress,,Android,,,,,C++11,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-the-job training,,,,,,,,,,"$80,000 - $100,000",90000,Freelance / Contractor,Gaming,I'm neither satisfied nor dissatisfied with my job,I can recommend or request products,Full-time Remote,Yes,I am open to new job opportunities,,,,,,,,,Work/life balance,,,,,,,,Remote working options,Flexible work hours,It's non-negotiable,Finding time to job search,,Searching for a job that seems interesting,,Writing my CV and keeping it updated,,,About once a week,"Please, make the recruiter spamŒæstop",Great,Hate,I don't have an account,Hate,I don't have an account,Tolerate,I don't have an account,Message is personalized,,,Team I would be working with isædescribed,,,,Stack Overflow Careers Company Page is linked,,,,,,,,Details about the product or project I'd be working on,Hate,Tolerate,Great,Great,Great,,,Offer remote interviews (ie. via video conference),,Introduce me to the team,,,,,,It's a jobs site specificallyæfor programmers,Goodæselection of relevant jobs,,,,2,10-20 hours per week,Once a day,Sublime Text,,Dark,Git,,SVN,,,TFS,,,,,,SVN,,To get help for my job,,,,,,,Because I love to learn,,Sometimes,,,,,,,,"I don't answer much (or at all), but I want to answer more"
United States,30-34,Female,Spaces,2 - 5 years,,Windows 7,,Android,,,,C++,C++11,C#,,,,,,,,,,,iOS,,,,,MongoDB,,Objective-C,,,,,,,,,,,,,,,,,,ActionScript,Android,,,,C++,C++11,C#,,,,,,,,,,,iOS,Java,,,,,,,,,,,,,,,,,,,,,,Windows Phone,,,,,,,,,Some college coursework in Computer Science (or related field) but no degree,Bachelor of Science in Computer Science (or related field),,,,"$40,000 - $60,000",50000,Employed full-time,Gaming,I'm somewhat dissatisfied with my job,I can recommend or request products,Never,Yes,I am open to new job opportunities,,,Ability to make or influence important decisions,,,,,,Work/life balance,,,,,,,,,Flexible work hours,Somewhat important,Finding time to job search,,,,Writing my CV and keeping it updated,Taking time off work to interview,,About once a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Great,I don't have an account,Tolerate,I don't have an account,Hate,Tolerate,Message is personalized,,,Team I would be working with isædescribed,Company culture is described,,,,,,,,,,People I would be working with,,Hate,Tolerate,Tolerate,Great,Great,Show meæmore live code,,,,Introduce me to the team,,,Fewer brainteasers,,,It's a jobs site specificallyæfor programmers,,,,,6,1-2 hours per week,Once a day,NotePad++,,Dark,,,SVN,,Perforce,,,,,,,Perforce,,,,,,,,,,,Sometimes,,,,,,,"I don't answer much (or at all), and I don't want to",
United States,30-34,Male,Tabs,11+ years,,Windows 7,,,,,,C++,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C++,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,On-the-job training,,,,,,Bachelor of Science in Computer Science (or related field),,,,"$80,000 - $100,000",90000,Employed full-time,Gaming,I love my job,I can recommend or request products,I rarely work remote,No,I am not interested in other job opportunities,Salary,,,,,,,,Work/life balance,,,,,Company culture,,,,,Somewhat important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,40-50,Male,Spaces,11+ years,,Windows 7,,,,,,,C++11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,C++11,,,,,,,,,,,,,,,,,,,,,,Python,,,,Rust,,,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Science (or related field),,,,"More than $160,000",170000,Employed full-time,Gaming,I love my job,I can recommend or request products,Never,No,I am not interested in other job opportunities,,,,,,,,,,,,,Quality of colleagues,Company culture,,Building something that matters,,,Somewhat important,,,,,,,The interview process,Rarely,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Hate,Hate,I don't have an account,Hate,I don't have an account,Tolerate,Hate,Message is personalized,Code or projects I've worked on are referenced,,,,Salary information is provided,,,Salary,,Company name,,,,,Details about the product or project I'd be working on,,,,,,,,,,,,,,,,,,,,,3,2-5 hours per week,Multipleætimes a day,Emacs,,Dark,Git,,,,Perforce,,,,,,,Git,,,,,,,,,,,Usually,,,,,,,"I don't answer much (or at all), and I don't want to",
United States,30-34,Female,Spaces,6 - 10 years,,Windows 8,,,,AngularJS,,,,C#,,,,,,,,,,,,,JavaScript,LAMP,,,,,,,Python,,,,,,,,,SQL,,,,,Wordpress,Unity,Android,,,,,,,,,,,"Cloud (AWS, GAE, Azure, etc.)",,,Go,Hadoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Science (or related field),,,,"$100,000 - $120,000",110000,Employed full-time,Gaming,I love my job,I can buy anything I want without asking anyone,Never,Yes,I am open to new job opportunities,,,,,,Tech stack,,,Work/life balance,,,,,Company culture,,,,,Neutral - I don't mind working in the office or remotely,Finding time to job search,,Searching for a job that seems interesting,,,Taking time off work to interview,,A few times a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Tolerate,I don't have an account,Tolerate,Great,Hate,Hate,,Code or projects I've worked on are referenced,,Team I would be working with isædescribed,Company culture is described,,,,,,Company name,Tech stack,Office location,,,,Hate,Tolerate,Great,Great,Great,,,,,Introduce me to the team,Offer me a decent cup of coffee,Show me the space in which I will work,,,No spam from recruiters,It's a jobs site specificallyæfor programmers,,,Because the jobs ads are right there on Stack Overflow,,2,2-5 hours per week,Multipleætimes a day,Sublime Text,,Dark,Git,,SVN,,,,,,,,,Git,,To get help for my job,To give help to others,,,,,To receive help onæmy personal projects,Because I love to learn,,Sometimes,,My answer will help lots of people who have the same problem in the future,,,,,,"I don't answer much (or at all), but I want to answer more"
