,collector,country,un_subregion,so_region,age_range,age_midpoint,gender,self_identification,occupation,occupation_group,experience_range,experience_midpoint,salary_range,salary_midpoint,big_mac_index,tech_do,tech_want,aliens,programming_ability,employment_status,industry,company_size_range,team_size_range,women_on_team,remote,job_satisfaction,job_discovery,dev_environment,commit_frequency,hobby,dogs_vs_cats,desktop_os,unit_testing,rep_range,visit_frequency,why_learn_new_tech,education,open_to_new_job,new_job_value,job_search_annoyance,interview_likelihood,how_to_improve_interview_process,star_wars_vs_star_trek,agree_tech,agree_notice,agree_problemsolving,agree_diversity,agree_adblocker,agree_alcohol,agree_loveboss,agree_nightcode,agree_legacy,agree_mars,important_variety,important_control,important_sameend,important_newtech,important_buildnew,important_buildexisting,important_promotion,important_companymission,important_wfh,important_ownoffice,developer_challenges,why_stack_overflow
2220,House ads,United States,North America,North America,40-49,44.5,Male,Developer; Engineer; Programmer; Sr. Developer; Manager; Expert; Full-stack Developer; Hacker,Engineering manager,Engineering manager,11+ years,13.0,,,4.93,C; Clojure; Hadoop; Java; Node.js; Perl; R; Spark; SQL; SQL Server,C; Clojure; Go; Hadoop; Haskell; Java; MongoDB; Node.js; Perl; R; Spark,Yes,7.0,Employed full-time,Other (please specify),100-499 employees,15-20 people,1,Part-time remote,I love my job,A friend referred me,Emacs; Vim,Multiple times a day,10-20 hours per week,Other (please specify),Debian,Yes,I don't have an account,Multiple times a day,Other (please specify),I'm self-taught; On-the-job training,"I'm not actively looking, but I am open to new opportunities",Tech stack; Company culture; Building something that's significant,Other (please specify),70%,Introduce me to the team; Show me the space in which I will work; Prepare me for who I will be speaking with,Star Wars,Agree somewhat,Agree completely,Agree completely,Agree somewhat,Neutral,Disagree somewhat,Agree somewhat,Agree completely,Agree somewhat,Agree completely,I don't care about this,This is very important,I don't care about this,This is very important,This is very important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,This is very important,Poor scheduling,To get help for my job; Beacause I love to learn
2222,House ads,United States,North America,North America,25-29,27.0,Male,Engineer; Programmer; Sr. Developer,other,,2 - 5 years,3.5,"$110,000 - $120,000",115000.0,4.93,"Arduino / Raspberry Pi; C; C++; Cloud (AWS, GAE, Azure, etc.); JavaScript; Node.js; Ruby; Rust; SQL",Rust,Yes,10.0,Employed full-time,Software Products,5-9 employees,1-4 people,0,I rarely work remotely,I love my job,A friend referred me,Vim,Multiple times a day,10-20 hours per week,Cats,Mac OS X,Yes,101 - 500,Multiple times a day,I'm curious,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Work/life balance; Quality of colleagues; Company culture,Other (please specify),100%,Show me more live code; Introduce me to the team; Fewer brainteasers,Star Trek,Agree completely,Agree completely,Agree completely,Agree completely,Agree somewhat,Agree completely,Agree completely,Agree completely,Agree somewhat,Disagree completely,I don't care about this,This is very important,I don't care about this,This is very important,This is somewhat important,This is somewhat important,I don't care about this,This is very important,This is somewhat important,This is very important,,To get help for my job; To give help to others; whyso_onlinepresence
2225,House ads,United States,North America,North America,20-24,22.0,Male,Developer; Engineer; Programmer; Hacker,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"$70,000 - $80,000",75000.0,4.93,Android; C#; Java; JavaScript; LAMP; PHP; Ruby,JavaScript; Ruby,Yes,10.0,Employed full-time,Consulting,"10,000+ employees",I am not on a team,0,I rarely work remotely,I hate my job,Career fair,Atom; Emacs; Sublime; Android Studio; Eclipse,Multiple times a day,20+ hours per week,Other (please specify),Mac OS X,Yes,2 - 100,Multiple times a day,I'm curious,B.S. in Computer Science (or related field),I am actively looking for a new job,Salary; Tech stack; Work/life balance,The interview process,100%,,,Neutral,Agree completely,Agree completely,Neutral,Disagree somewhat,Agree somewhat,Neutral,Disagree somewhat,Disagree somewhat,Disagree completely,This is somewhat important,This is somewhat important,This is somewhat important,This is very important,,This is somewhat important,This is somewhat important,I don't care about this,I don't care about this,I don't care about this,Unrealistic expectations; Non-technical management; Interacting with non-technical people; Interacting with stupid people; Unspecific requirements,To get help for my job; Because I can't do my job without it
2355,House ads,United States,North America,North America,20-24,22.0,,Developer; Programmer,Student,Student,6 - 10 years,8.0,Unemployed,,4.93,C; iOS; Java; Objective-C; PHP; SQL; Swift,Go,Other (please specify),7.0,I'm a student,,,,,,,,Vim; Xcode,I never check-in or commit code,10-20 hours per week,Dogs,Mac OS X,I don't know,"1,001 - 5,000",Multiple times a day,I'm curious,I'm self-taught; Some college coursework in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Quality of colleagues; Building something that's innovative,Writing cover letters,70%,Show me more live code; Introduce me to the boss; Introduce me to the team,Star Wars; Star Trek,,Agree somewhat,Agree completely,Neutral,Neutral,Disagree completely,,Agree somewhat,,Disagree somewhat,This is somewhat important,I don't care about this,I don't care about this,This is very important,This is somewhat important,This is somewhat important,I don't care about this,I don't care about this,I don't care about this,This is somewhat important,Inefficient development processes; Poor documentation; Interacting with stupid people,To give help to others; whyso_onlinepresence; To communicate with others like me; To receive help on my personal projects; Beacause I love to learn
2392,House ads,United States,North America,North America,20-24,22.0,Male,Developer; Programmer,Desktop developer,Desktop developer,6 - 10 years,8.0,Unemployed,,4.93,C#; JavaScript; PHP; SQL,Android; AngularJS; C++; iOS; Swift,Yes,9.0,Self-employed,Not Currently Employed,I am not part of a company,1-4 people,0,I rarely work remotely,I love my job,Self-employed - I created my own job,Visual Studio,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",Other (please specify),Other (please specify),Windows 8,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,House ads,United States,North America,North America,20-24,22.0,Male,,other,,1 - 2 years,1.5,Unemployed,,4.93,LAMP; PHP; Python; R; SQL,AngularJS; Hadoop; LAMP; Node.js; Ruby,No,2.0,I'm a student,,,,,,,,Vim,I never check-in or commit code,1-2 hours per week,Other (please specify),Mac OS X,Yes,I don't have an account,Once a day,I'm curious,I'm self-taught; Some college coursework in Computer Science (or related field),I am actively looking for a new job,Tech stack; Company stage; Opportunity for advancement; Office location; Quality of colleagues; Company reputation; Building something that's significant; Building something that's innovative,Other (please specify),10%,Show me more live code; Introduce me to the team; Prepare me for who I will be speaking with,,Agree somewhat,Agree completely,Agree completely,Agree completely,Agree somewhat,Disagree completely,Neutral,Agree completely,Disagree completely,Disagree somewhat,This is somewhat important,This is somewhat important,I don't care about this,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,This is very important,This is somewhat important,This is somewhat important,,Beacause I love to learn
2475,House ads,United States,North America,North America,< 20,16.0,Male,Developer; Engineer; Programmer; Manager; Expert,,,,,,,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,House ads,United States,North America,North America,40-49,44.5,Male,Developer; Engineer; Programmer; Sr. Developer; Manager; Guru; Expert; Full-stack Developer; Hacker,DevOps,DevOps,11+ years,13.0,"$190,000 - $200,000",195000.0,4.93,"AngularJS; CoffeeScript; Cloud (AWS, GAE, Azure, etc.); iOS; JavaScript; LAMP; Node.js; Objective-C; PHP; Redis; Ruby; WordPress","AngularJS; Cloud (AWS, GAE, Azure, etc.); iOS; JavaScript; LAMP; Objective-C; PHP; R; ReactJS; Redis",Other (please specify),10.0,Freelance / Contractor,Telecommunications,1-4 employees,20+ people,4,Full-time remote,I'm somewhat satisfied with my job,"Other job website e.g. Indeed, Monster, Dice, Xing, etc.",,,10-20 hours per week,Dogs,Mac OS X,Yes,"501 - 1,000",Once a day,I'm curious,I'm self-taught; On-the-job training; Industry certification program; Some college coursework in Computer Science (or related field),I am actively looking for a new job,Work/life balance; Building something that's significant; Remote working option,The interview process,50%,Show me more live code; Offer remote interviews (e.g. via video conference); Introduce me to the boss; Introduce me to the team; Fewer brainteasers; Prepare me for who I will be speaking with,Star Wars,Agree somewhat,Agree completely,Agree completely,Neutral,Agree somewhat,Disagree completely,Agree somewhat,Agree completely,Agree completely,Agree somewhat,This is very important,This is very important,I don't care about this,This is very important,This is somewhat important,This is very important,This is very important,This is very important,This is very important,This is very important,Interacting with stupid people; Changing requirements; Unspecific requirements,To get help for my job; To give help to others; Beacause I love to learn
2489,House ads,United States,North America,North America,50-59,54.5,Female,Sr. Developer,other,,6 - 10 years,8.0,"$120,000 - $130,000",125000.0,4.93,"Android; C; C#; Cloud (AWS, GAE, Azure, etc.); Go; iOS; Java; JavaScript; Node.js; Perl; PHP; Python; Ruby; Swift; WordPress",,Other (please specify),7.0,Freelance / Contractor,Other (please specify),20-99 employees,5-9 people,4,Full-time remote,I love my job,A friend referred me,Notepad++; Eclipse; Lighttable; Xcode,A couple times a week,10-20 hours per week,Dogs,Ubuntu,Yes,I don't have an account,Very rarely,I'm curious,Industry certification program,"I'm not actively looking, but I am open to new opportunities",Quality of colleagues; Remote working option; Building something that's innovative,Finding time to search for a job,100%,Introduce me to the boss; Introduce me to the team,,Agree somewhat,Agree somewhat,Agree somewhat,Agree completely,Agree somewhat,Disagree completely,Agree somewhat,Agree somewhat,Agree somewhat,Disagree completely,This is very important,This is somewhat important,I don't care about this,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,I don't care about this,This is very important,This is somewhat important,Inefficient development processes; Outdated technologies; Unspecific requirements,Beacause I love to learn
2497,House ads,United States,North America,North America,40-49,44.5,Male,Developer; Engineer; Programmer; Sr. Developer; Manager; Expert; Full-stack Developer; Hacker,Full-stack web developer,Full-stack web developer,11+ years,13.0,"More than $200,000",210000.0,4.93,JavaScript; LAMP; MongoDB; Node.js; Perl; Ruby; SQL,JavaScript; MongoDB; Node.js; Perl; SQL,No,9.0,Employed full-time,Software Products,20-99 employees,1-4 people,1,I rarely work remotely,I'm somewhat dissatisfied with my job,A friend referred me,Vim,Multiple times a day,5-10 hours per week,Dogs,Ubuntu,Yes,"501 - 1,000",Once a week,I'm curious,"I'm self-taught; On-the-job training; Full-time, intensive program (e.g. ""boot-camp""); Part-time program (e.g. night school); Industry certification program; Some college coursework in Computer Science (or related field)",I am actively looking for a new job,Salary; Tech stack; Building something that's innovative,Taking time off work to interview,90%,Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference); Introduce me to the boss; Prepare me for who I will be speaking with,Star Trek,Agree completely,Agree completely,Agree completely,Disagree completely,Disagree completely,Disagree completely,Neutral,Disagree completely,Neutral,Disagree completely,I don't care about this,This is very important,I don't care about this,This is very important,This is very important,This is very important,This is very important,This is very important,This is somewhat important,This is somewhat important,Inefficient development processes; Fragile code base; Poor documentation,To get help for my job; To give help to others; whyso_onlinepresence; To demonstrate that I'm good at what I do; To communicate with others like me; To receive help on my personal projects; Beacause I love to learn
2505,House ads,United States,North America,North America,20-24,22.0,Male,Developer; Engineer; Programmer; Sr. Developer; Manager; Ninja; Full-stack Developer,Full-stack web developer,Full-stack web developer,6 - 10 years,8.0,"Less than $10,000",5000.0,4.93,Arduino / Raspberry Pi; Cordova; JavaScript; Matlab; PHP; WordPress,C#; Cordova; Python; Ruby,Other (please specify),10.0,Self-employed,Web Services,1-4 employees,1-4 people,0,Full-time remote,I love my job,Self-employed - I created my own job,Sublime,I never check-in or commit code,2-5 hours per week,Dogs,Windows 10,Other (please specify),1,Once a day,I want to be a better developer,"I'm self-taught; On-the-job training; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); Industry certification program; Some college coursework in Computer Science (or related field)","I'm not actively looking, but I am open to new opportunities",Equity; Company financials; Quality of colleagues; Remote working option; Flexible work hours,Other (please specify),70%,,Star Trek,Agree completely,Agree completely,Agree completely,Agree completely,Disagree completely,Agree completely,Disagree completely,Agree completely,Agree somewhat,Agree completely,This is somewhat important,This is somewhat important,I don't care about this,This is very important,This is very important,This is very important,I don't care about this,This is very important,This is very important,This is very important,Inefficient development processes; Fragile code base; Unrealistic expectations; Poor documentation; Outdated technologies; Interacting with stupid people; Poor infrastructure or equipment; Unspecific requirements; Limited resources,To get help for my job; To give help to others; To communicate with others like me; To receive help on my personal projects
